info, 1, /workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header,id,phaseId,phaseName,type,id,comment,wallClockTimeMs,idleTimeMs,cpuTimeMs,userTimeMs,allocatedMB,retainedHeapMB,gcTimeMs
data,5,19,lambdalift,single,-1,--, 169.135054,0.0,144.659,143.106,38.918896,-227.701448,21
data,5,19,lambdalift,total,-1,--, 169.135054,0.0,144.659,143.106,38.918896,-227.701448,21
data,5,20,constructors,single,-1,--, 108.307406,0.0,106.969,106.203,17.76068,16.238976,0
data,5,20,constructors,total,-1,--, 108.307406,0.0,106.969,106.203,17.76068,16.238976,0
data,5,21,flatten,single,-1,--, 59.356944,0.0,59.202,59.028,7.43132,10.825992,0
data,5,21,flatten,total,-1,--, 59.356944,0.0,59.202,59.028,7.43132,10.825992,0
data,5,22,mixin,single,-1,--, 180.8608,0.0,180.082,179.639,55.122976,54.13,0
data,5,22,mixin,total,-1,--, 180.8608,0.0,180.082,179.639,55.122976,54.13,0
data,5,23,cleanup,single,-1,--, 36.144037,0.0,36.085,35.996,6.480744,5.412976,0
data,5,23,cleanup,total,-1,--, 36.144037,0.0,36.085,35.996,6.480744,5.412976,0
data,5,24,delambdafy,single,-1,--, 101.789051,0.0,101.715,101.49,23.072648,21.652016,0
data,5,24,delambdafy,total,-1,--, 101.789051,0.0,101.715,101.49,23.072648,21.652016,0
GC,189632, 189657
GC,190457, 190484
data,5,25,jvm,single,-1,--, 1474.055689,0.0,1413.884,1233.004,505.743672,-4.373848,52
data,5,25,jvm,total,-1,--, 1474.055689,0.0,1413.884,1233.004,505.743672,-4.373848,52
data,5,26,xsbt-analyzer,single,-1,--, 16.017147,0.0,16.018,12.716,4.235624,5.408296,0
data,5,26,xsbt-analyzer,total,-1,--, 16.017147,0.0,16.018,12.716,4.235624,5.408296,0
info, 6, /workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header,id,phaseId,phaseName,type,id,comment,wallClockTimeMs,idleTimeMs,cpuTimeMs,userTimeMs,allocatedMB,retainedHeapMB,gcTimeMs
data,6,0,<init phase>,single,-1,--, 11.638971,0.0,11.63,8.849,4.869176,4.59608,0
data,6,0,<init phase>,total,-1,--, 11.638971,0.0,11.63,8.849,4.869176,4.59608,0
GC,204694, 204713
data,6,1,parser,single,-1,--, 175.492915,0.0,155.125,154.582,44.563872,-231.308328,19
data,6,1,parser,total,-1,--, 175.492915,0.0,155.125,154.582,44.563872,-231.308328,19
data,6,2,namer,single,-1,--, 11.575565,0.0,11.386,11.318,3.745952,3.510112,0
data,6,2,namer,total,-1,--, 11.575565,0.0,11.386,11.318,3.745952,3.510112,0
data,6,3,packageobjects,single,-1,--, 1.27651,0.0,1.277,1.246,0.336192,0.0,0
data,6,3,packageobjects,total,-1,--, 1.27651,0.0,1.277,1.246,0.336192,0.0,0
GC,206139, 206179
GC,207539, 207581
data,6,4,typer,single,-1,--, 3613.066389,0.0,3490.212,3456.411,679.63356,171.505368,82
data,6,4,typer,total,-1,--, 3613.066389,0.0,3490.212,3456.411,679.63356,171.505368,82
GC,208893, 208918
data,6,5,patmat,single,-1,--, 593.608694,0.0,556.739,549.834,133.124184,-130.798024,25
data,6,5,patmat,total,-1,--, 593.608694,0.0,556.739,549.834,133.124184,-130.798024,25
data,6,6,superaccessors,single,-1,--, 74.667242,0.0,73.849,73.286,24.071024,25.917192,0
data,6,6,superaccessors,total,-1,--, 74.667242,0.0,73.849,73.286,24.071024,25.917192,0
data,6,7,extmethods,single,-1,--, 26.975754,0.0,26.634,26.429,5.234944,4.31956,0
data,6,7,extmethods,total,-1,--, 26.975754,0.0,26.634,26.429,5.234944,4.31956,0
data,6,8,pickler,single,-1,--, 96.567226,0.0,95.607,95.151,23.905072,21.601568,0
data,6,8,pickler,total,-1,--, 96.567226,0.0,95.607,95.151,23.905072,21.601568,0
GC,209621, 209634
data,6,9,xsbt-api,single,-1,--, 719.003657,0.0,702.877,700.226,322.899592,61.927272,13
data,6,9,xsbt-api,total,-1,--, 719.003657,0.0,702.877,700.226,322.899592,61.927272,13
data,6,10,xsbt-dependency,single,-1,--, 183.136893,0.0,182.653,180.77,82.8168,80.605624,0
data,6,10,xsbt-dependency,total,-1,--, 183.136893,0.0,182.653,180.77,82.8168,80.605624,0
data,6,11,refchecks,single,-1,--, 319.700716,0.0,319.155,318.402,74.418544,75.86224,0
data,6,11,refchecks,total,-1,--, 319.700716,0.0,319.155,318.402,74.418544,75.86224,0
GC,210445, 210461
data,6,12,uncurry,single,-1,--, 293.685124,0.0,275.771,273.592,62.92992,-202.50764,16
data,6,12,uncurry,total,-1,--, 293.685124,0.0,275.771,273.592,62.92992,-202.50764,16
data,6,13,fields,single,-1,--, 128.270108,0.0,128.238,128.097,30.251912,25.316784,0
data,6,13,fields,total,-1,--, 128.270108,0.0,128.238,128.097,30.251912,25.316784,0
data,6,14,tailcalls,single,-1,--, 74.888727,0.0,74.825,74.503,14.684616,15.189928,0
data,6,14,tailcalls,total,-1,--, 74.888727,0.0,74.825,74.503,14.684616,15.189928,0
data,6,15,specialize,single,-1,--, 294.254419,0.0,294.043,292.284,101.611784,101.288928,0
data,6,15,specialize,total,-1,--, 294.254419,0.0,294.043,292.284,101.611784,101.288928,0
data,6,16,explicitouter,single,-1,--, 128.789308,0.0,128.434,127.989,32.870528,35.443288,0
data,6,16,explicitouter,total,-1,--, 128.789308,0.0,128.434,127.989,32.870528,35.443288,0
GC,211516, 211536
data,6,17,erasure,single,-1,--, 974.256036,0.0,945.341,938.695,206.094552,-52.6306,20
data,6,17,erasure,total,-1,--, 974.256036,0.0,945.341,938.695,206.094552,-52.6306,20
data,6,18,posterasure,single,-1,--, 73.35625,0.0,73.205,72.74,17.458728,15.729584,0
data,6,18,posterasure,total,-1,--, 73.35625,0.0,73.205,72.74,17.458728,15.729584,0
data,6,19,lambdalift,single,-1,--, 160.194744,0.0,157.941,157.182,38.919016,36.712976,0
data,6,19,lambdalift,total,-1,--, 160.194744,0.0,157.941,157.182,38.919016,36.712976,0
data,6,20,constructors,single,-1,--, 104.089394,0.0,103.627,103.276,17.76424,20.972888,0
data,6,20,constructors,total,-1,--, 104.089394,0.0,103.627,103.276,17.76424,20.972888,0
data,6,21,flatten,single,-1,--, 70.05581,0.0,69.874,69.562,7.43132,5.243176,0
data,6,21,flatten,total,-1,--, 70.05581,0.0,69.874,69.562,7.43132,5.243176,0
GC,212817, 212842
data,6,22,mixin,single,-1,--, 198.045006,0.0,171.006,169.631,55.116696,-216.347984,26
data,6,22,mixin,total,-1,--, 198.045006,0.0,171.006,169.631,55.116696,-216.347984,26
data,6,23,cleanup,single,-1,--, 40.51732,0.0,40.446,40.376,6.48072,5.450904,0
data,6,23,cleanup,total,-1,--, 40.51732,0.0,40.446,40.376,6.48072,5.450904,0
data,6,24,delambdafy,single,-1,--, 109.458752,0.0,109.211,108.618,23.071128,27.254712,0
data,6,24,delambdafy,total,-1,--, 109.458752,0.0,109.211,108.618,23.071128,27.254712,0
GC,213675, 213701
data,6,25,jvm,single,-1,--, 1369.530777,0.0,1336.29,1151.717,505.626312,252.828744,26
data,6,25,jvm,total,-1,--, 1369.530777,0.0,1336.29,1151.717,505.626312,252.828744,26
data,6,26,xsbt-analyzer,single,-1,--, 9.470247,0.0,9.449,6.315,4.235104,5.528504,0
data,6,26,xsbt-analyzer,total,-1,--, 9.470247,0.0,9.449,6.315,4.235104,5.528504,0
info, 7, /workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header,id,phaseId,phaseName,type,id,comment,wallClockTimeMs,idleTimeMs,cpuTimeMs,userTimeMs,allocatedMB,retainedHeapMB,gcTimeMs
data,7,0,<init phase>,single,-1,--, 12.012439,0.0,11.984,9.203,4.869176,4.950152,0
data,7,0,<init phase>,total,-1,--, 12.012439,0.0,11.984,9.203,4.869176,4.950152,0
data,7,1,parser,single,-1,--, 163.953263,0.0,162.431,161.061,44.51448,45.216224,0
data,7,1,parser,total,-1,--, 163.953263,0.0,162.431,161.061,44.51448,45.216224,0
data,7,2,namer,single,-1,--, 14.882959,0.0,14.529,14.408,3.74608,3.691168,0
data,7,2,namer,total,-1,--, 14.882959,0.0,14.529,14.408,3.74608,3.691168,0
data,7,3,packageobjects,single,-1,--, 2.723347,0.0,2.483,2.442,0.336056,0.0,0
data,7,3,packageobjects,total,-1,--, 2.723347,0.0,2.483,2.442,0.336056,0.0,0
GC,229936, 229964
GC,232101, 232132
data,7,4,typer,single,-1,--, 4281.902874,0.0,4084.589,4008.726,677.715376,174.53104,61
data,7,4,typer,total,-1,--, 4281.902874,0.0,4084.589,4008.726,677.715376,174.53104,61
GC,233556, 233579
data,7,5,patmat,single,-1,--, 817.637629,0.0,762.855,754.711,135.33692,-121.958584,23
data,7,5,patmat,total,-1,--, 817.637629,0.0,762.855,754.711,135.33692,-121.958584,23
data,7,6,superaccessors,single,-1,--, 111.886493,0.0,102.398,101.256,24.053712,21.114408,0
data,7,6,superaccessors,total,-1,--, 111.886493,0.0,102.398,101.256,24.053712,21.114408,0
data,7,7,extmethods,single,-1,--, 34.83752,0.0,30.998,30.457,5.234944,8.44576,0
data,7,7,extmethods,total,-1,--, 34.83752,0.0,30.998,30.457,5.234944,8.44576,0
data,7,8,pickler,single,-1,--, 115.420552,0.0,111.012,105.157,23.907104,21.114408,0
data,7,8,pickler,total,-1,--, 115.420552,0.0,111.012,105.157,23.907104,21.114408,0
GC,234805, 234820
data,7,9,xsbt-api,single,-1,--, 784.841732,0.0,753.8,743.466,322.901624,64.83988,15
data,7,9,xsbt-api,total,-1,--, 784.841732,0.0,753.8,743.466,322.901624,64.83988,15
GC,235416, 235431
data,7,10,xsbt-dependency,single,-1,--, 171.001878,0.0,155.065,153.945,82.81724,-185.23224,15
data,7,10,xsbt-dependency,total,-1,--, 171.001878,0.0,155.065,153.945,82.81724,-185.23224,15
data,7,11,refchecks,single,-1,--, 378.413247,0.0,368.53,364.632,74.422408,75.26888,0
data,7,11,refchecks,total,-1,--, 378.413247,0.0,368.53,364.632,74.422408,75.26888,0
data,7,12,uncurry,single,-1,--, 325.834202,0.0,318.931,316.705,62.929864,65.221872,0
data,7,12,uncurry,total,-1,--, 325.834202,0.0,318.931,316.705,62.929864,65.221872,0
data,7,13,fields,single,-1,--, 134.836755,0.0,134.668,134.243,30.251872,30.102376,0
data,7,13,fields,total,-1,--, 134.836755,0.0,134.668,134.243,30.251872,30.102376,0
data,7,14,tailcalls,single,-1,--, 89.230763,0.0,88.537,88.095,14.684736,15.051208,0
data,7,14,tailcalls,total,-1,--, 89.230763,0.0,88.537,88.095,14.684736,15.051208,0
GC,236647, 236669
data,7,15,specialize,single,-1,--, 353.106584,0.0,325.136,320.185,101.610736,-162.997792,21
data,7,15,specialize,total,-1,--, 353.106584,0.0,325.136,320.185,101.610736,-162.997792,21
data,7,16,explicitouter,single,-1,--, 110.851497,0.0,109.783,109.251,32.871088,37.147968,0
data,7,16,explicitouter,total,-1,--, 110.851497,0.0,109.783,109.251,32.871088,37.147968,0
data,7,17,erasure,single,-1,--, 900.668094,0.0,892.484,889.094,206.093232,201.668792,0
data,7,17,erasure,total,-1,--, 900.668094,0.0,892.484,889.094,206.093232,201.668792,0
data,7,18,posterasure,single,-1,--, 84.788425,0.0,84.072,83.71,17.458568,17.177048,0
data,7,18,posterasure,total,-1,--, 84.788425,0.0,84.072,83.71,17.458568,17.177048,0
GC,237854, 237874
data,7,19,lambdalift,single,-1,--, 181.659222,0.0,158.178,156.816,38.918488,-230.887784,20
data,7,19,lambdalift,total,-1,--, 181.659222,0.0,158.178,156.816,38.918488,-230.887784,20
data,7,20,constructors,single,-1,--, 88.643321,0.0,86.379,85.306,17.764504,16.28172,0
data,7,20,constructors,total,-1,--, 88.643321,0.0,86.379,85.306,17.764504,16.28172,0
data,7,21,flatten,single,-1,--, 59.064101,0.0,58.399,58.111,7.43132,5.427232,0
data,7,21,flatten,total,-1,--, 59.064101,0.0,58.399,58.111,7.43132,5.427232,0
data,7,22,mixin,single,-1,--, 168.025743,0.0,167.526,166.893,55.12056,54.272848,0
data,7,22,mixin,total,-1,--, 168.025743,0.0,167.526,166.893,55.12056,54.272848,0
data,7,23,cleanup,single,-1,--, 41.452941,0.0,41.446,41.295,6.48072,10.854448,0
data,7,23,cleanup,total,-1,--, 41.452941,0.0,41.446,41.295,6.48072,10.854448,0
data,7,24,delambdafy,single,-1,--, 109.774479,0.0,109.727,109.484,23.073432,21.709008,0
data,7,24,delambdafy,total,-1,--, 109.774479,0.0,109.727,109.484,23.073432,21.709008,0
GC,238858, 238882
GC,239622, 239646
data,7,25,jvm,single,-1,--, 1373.866063,0.0,1317.112,1137.329,505.62052,-3.22844,49
data,7,25,jvm,total,-1,--, 1373.866063,0.0,1317.112,1137.329,505.62052,-3.22844,49
data,7,26,xsbt-analyzer,single,-1,--, 10.8455,0.0,10.681,7.121,4.234808,0.0,0
data,7,26,xsbt-analyzer,total,-1,--, 10.8455,0.0,10.681,7.121,4.234808,0.0,0
